ResumeID,Rank,JobID,Score,Role
R000224,2,J000007,5,"Software Engineer"
R000224,3,J000068,5,"Software Engineer"
R000225,1,J000019,4,"Product Manager"
R000225,2,J000023,4,"Product Manager"
R000225,3,J000028,4,"Product Manager"
R000226,1,J000005,3,"Software Engineer"
R000226,2,J000007,3,"Software Engineer"
R000226,3,J000034,3,"Software Engineer"
R000227,1,J000002,5,"Data Scientist"
R000227,2,J000020,5,"Data Scientist"
R000227,3,J000032,5,"Data Scientist"
R000228,1,J000015,4,"ML Engineer"
R000228,2,J000047,4,"ML Engineer"
R000228,3,J000048,4,"ML Engineer"
R000229,1,J000007,3,"Software Engineer"
R000229,2,J000045,3,"Software Engineer"
R000229,3,J000068,3,"Software Engineer"
R000230,1,J000002,3,"Data Scientist"
R000230,2,J000020,3,"Data Scientist"
R000230,3,J000022,3,"Data Scientist"
R000231,1,J000002,3,"Data Scientist"
R000231,2,J000020,3,"Data Scientist"
R000231,3,J000032,3,"Data Scientist"
R000232,1,J000015,4,"ML Engineer"
R000232,2,J000047,4,"ML Engineer"
R000232,3,J000048,4,"ML Engineer"
R000233,1,J000015,5,"ML Engineer"
R000233,2,J000048,5,"ML Engineer"
R000233,3,J000060,5,"ML Engineer"
R000234,1,J000001,1,"Data Analyst"
R000234,2,J000002,1,"Data Scientist"
R000234,3,J000006,1,"Data Analyst"
R000235,1,J000002,2,"Data Scientist"
R000235,2,J000020,2,"Data Scientist"
R000235,3,J000032,2,"Data Scientist"
R000236,1,J000015,3,"ML Engineer"
R000236,2,J000047,3,"ML Engineer"
R000236,3,J000048,3,"ML Engineer"
R000237,1,J000001,3,"Data Analyst"
R000237,2,J000006,3,"Data Analyst"
R000237,3,J000011,3,"Data Analyst"
R000238,1,J000015,4,"ML Engineer"
R000238,2,J000047,4,"ML Engineer"
R000238,3,J000048,4,"ML Engineer"
R000239,1,J000004,4,"ML Engineer"
R000239,2,J000015,4,"ML Engineer"
R000239,3,J000048,4,"ML Engineer"
R000240,1,J000003,3,"Software Engineer"
R000240,2,J000007,3,"Software Engineer"
R000240,3,J000040,3,"Software Engineer"
R000241,1,J000015,5,"ML Engineer"
R000241,2,J000047,5,"ML Engineer"
R000241,3,J000048,5,"ML Engineer"
R000242,1,J000019,5,"Product Manager"
R000242,2,J000023,5,"Product Manager"
R000242,3,J000028,5,"Product Manager"
R000243,1,J000015,3,"ML Engineer"
R000243,2,J000021,3,"ML Engineer"
R000243,3,J000048,3,"ML Engineer"
R000244,1,J000019,3,"Product Manager"
R000244,2,J000023,3,"Product Manager"
R000244,3,J000028,3,"Product Manager"
R000245,1,J000003,4,"Software Engineer"
R000245,2,J000007,4,"Software Engineer"
R000245,3,J000068,4,"Software Engineer"
R000246,1,J000019,4,"Product Manager"
R000246,2,J000023,4,"Product Manager"
R000246,3,J000028,4,"Product Manager"
R000247,1,J000015,2,"ML Engineer"
R000247,2,J000047,2,"ML Engineer"
R000247,3,J000048,2,"ML Engineer"
R000248,1,J000007,6,"Software Engineer"
R000248,2,J000068,6,"Software Engineer"
R000248,3,J000091,6,"Software Engineer"
R000249,1,J000019,3,"Product Manager"
R000249,2,J000023,3,"Product Manager"
R000249,3,J000027,3,"Product Manager"
R000250,1,J000001,4,"Data Analyst"
R000250,2,J000006,4,"Data Analyst"
R000250,3,J000011,4,"Data Analyst"
R000251,1,J000019,3,"Product Manager"
R000251,2,J000023,3,"Product Manager"
R000251,3,J000028,3,"Product Manager"
R000252,1,J000002,5,"Data Scientist"
R000252,2,J000020,5,"Data Scientist"
R000252,3,J000032,5,"Data Scientist"
R000253,1,J000001,5,"Data Analyst"
R000253,2,J000006,5,"Data Analyst"
R000253,3,J000011,5,"Data Analyst"
R000254,1,J000005,5,"Software Engineer"
R000254,2,J000007,5,"Software Engineer"
R000254,3,J000068,5,"Software Engineer"
R000255,1,J000001,5,"Data Analyst"
R000255,2,J000006,5,"Data Analyst"
R000255,3,J000011,5,"Data Analyst"
R000256,1,J000019,4,"Product Manager"
R000256,2,J000023,4,"Product Manager"
R000256,3,J000028,4,"Product Manager"
R000257,1,J000002,1,"Data Scientist"
R000257,2,J000004,1,"ML Engineer"
R000257,3,J000010,1,"ML Engineer"
R000258,1,J000001,5,"Data Analyst"
R000258,2,J000006,5,"Data Analyst"
R000258,3,J000011,5,"Data Analyst"
R000259,1,J000001,5,"Data Analyst"
R000259,2,J000006,5,"Data Analyst"
R000259,3,J000011,5,"Data Analyst"
R000260,1,J000002,4,"Data Scientist"
R000260,2,J000020,4,"Data Scientist"
R000260,3,J000022,4,"Data Scientist"
R000261,1,J000002,3,"Data Scientist"
R000261,2,J000020,3,"Data Scientist"
R000261,3,J000022,3,"Data Scientist"
R000262,1,J000002,6,"Data Scientist"
R000262,2,J000020,6,"Data Scientist"
R000262,3,J000032,6,"Data Scientist"
R000263,1,J000002,2,"Data Scientist"
R000263,2,J000020,2,"Data Scientist"
R000263,3,J000032,2,"Data Scientist"
R000264,1,J000001,6,"Data Analyst"
R000264,2,J000006,6,"Data Analyst"
R000264,3,J000011,6,"Data Analyst"
R000265,1,J000003,3,"Software Engineer"
R000265,2,J000007,3,"Software Engineer"
R000265,3,J000040,3,"Software Engineer"
R000266,1,J000001,1,"Data Analyst"
R000266,2,J000006,1,"Data Analyst"
R000266,3,J000009,1,"Data Analyst"
R000267,1,J000008,3,"Product Manager"
R000267,2,J000019,3,"Product Manager"
R000267,3,J000023,3,"Product Manager"
R000268,1,J000019,3,"Product Manager"
R000268,2,J000023,3,"Product Manager"
R000268,3,J000028,3,"Product Manager"
R000269,1,J000008,2,"Product Manager"
R000269,2,J000013,2,"Product Manager"
R000269,3,J000019,2,"Product Manager"
R000270,1,J000002,5,"Data Scientist"
R000270,2,J000020,5,"Data Scientist"
R000270,3,J000032,5,"Data Scientist"
R000271,1,J000004,3,"ML Engineer"
R000271,2,J000015,3,"ML Engineer"
R000271,3,J000047,3,"ML Engineer"
R000272,1,J000005,5,"Software Engineer"
R000272,2,J000007,5,"Software Engineer"
R000272,3,J000068,5,"Software Engineer"
R000273,1,J000015,6,"ML Engineer"
R000273,2,J000048,6,"ML Engineer"
R000273,3,J000060,6,"ML Engineer"
R000274,1,J000015,5,"ML Engineer"
R000274,2,J000048,5,"ML Engineer"
R000274,3,J000060,5,"ML Engineer"
R000275,1,J000007,3,"Software Engineer"
R000275,2,J000068,3,"Software Engineer"
R000275,3,J000091,3,"Software Engineer"
R000276,1,J000015,5,"ML Engineer"
R000276,2,J000048,5,"ML Engineer"
R000276,3,J000073,5,"ML Engineer"
R000277,1,J000001,1,"Data Analyst"
R000277,2,J000002,1,"Data Scientist"
R000277,3,J000006,1,"Data Analyst"
R000278,1,J000001,3,"Data Analyst"
R000278,2,J000006,3,"Data Analyst"
R000278,3,J000011,3,"Data Analyst"
R000279,1,J000015,4,"ML Engineer"
R000279,2,J000048,4,"ML Engineer"
R000279,3,J000064,4,"ML Engineer"
R000280,1,J000008,3,"Product Manager"
R000280,2,J000019,3,"Product Manager"
R000280,3,J000023,3,"Product Manager"
R000281,1,J000001,2,"Data Analyst"
R000281,2,J000006,2,"Data Analyst"
R000281,3,J000009,2,"Data Analyst"
R000282,1,J000015,5,"ML Engineer"
R000282,2,J000048,5,"ML Engineer"
R000282,3,J000073,5,"ML Engineer"
R000283,1,J000007,6,"Software Engineer"
R000283,2,J000068,6,"Software Engineer"
R000283,3,J000091,6,"Software Engineer"
R000284,1,J000008,2,"Product Manager"
R000284,2,J000013,2,"Product Manager"
R000284,3,J000019,2,"Product Manager"
R000285,1,J000019,4,"Product Manager"
R000285,2,J000023,4,"Product Manager"
R000285,3,J000028,4,"Product Manager"
R000286,1,J000001,4,"Data Analyst"
R000286,2,J000006,4,"Data Analyst"
R000286,3,J000011,4,"Data Analyst"
R000287,1,J000002,5,"Data Scientist"
R000287,2,J000020,5,"Data Scientist"
R000287,3,J000032,5,"Data Scientist"
R000288,1,J000002,2,"Data Scientist"
R000288,2,J000020,2,"Data Scientist"
R000288,3,J000032,2,"Data Scientist"
R000289,1,J000015,4,"ML Engineer"
R000289,2,J000047,4,"ML Engineer"
R000289,3,J000048,4,"ML Engineer"
R000290,1,J000015,4,"ML Engineer"
R000290,2,J000048,4,"ML Engineer"
R000290,3,J000073,4,"ML Engineer"
R000291,1,J000015,4,"ML Engineer"
R000291,2,J000048,4,"ML Engineer"
R000291,3,J000060,4,"ML Engineer"
R000292,1,J000019,5,"Product Manager"
R000292,2,J000023,5,"Product Manager"
R000292,3,J000028,5,"Product Manager"
R000293,1,J000002,5,"Data Scientist"
R000293,2,J000020,5,"Data Scientist"
R000293,3,J000032,5,"Data Scientist"
R000294,1,J000008,2,"Product Manager"
R000294,2,J000013,2,"Product Manager"
R000294,3,J000019,2,"Product Manager"
R000295,1,J000001,5,"Data Analyst"
R000295,2,J000006,5,"Data Analyst"
R000295,3,J000011,5,"Data Analyst"
R000296,1,J000001,3,"Data Analyst"
R000296,2,J000006,3,"Data Analyst"
R000296,3,J000009,3,"Data Analyst"
R000297,1,J000015,5,"ML Engineer"
R000297,2,J000048,5,"ML Engineer"
R000297,3,J000064,5,"ML Engineer"
R000298,1,J000015,5,"ML Engineer"
R000298,2,J000048,5,"ML Engineer"
R000298,3,J000073,5,"ML Engineer"
R000299,1,J000001,5,"Data Analyst"
R000299,2,J000006,5,"Data Analyst"
R000299,3,J000011,5,"Data Analyst"
R000300,1,J000005,4,"Software Engineer"
R000300,2,J000007,4,"Software Engineer"
R000300,3,J000068,4,"Software Engineer"
R000301,1,J000003,3,"Software Engineer"
R000301,2,J000005,3,"Software Engineer"
R000301,3,J000007,3,"Software Engineer"
R000302,1,J000007,3,"Software Engineer"
R000302,2,J000045,3,"Software Engineer"
R000302,3,J000068,3,"Software Engineer"
R000303,1,J000002,3,"Data Scientist"
R000303,2,J000020,3,"Data Scientist"
R000303,3,J000022,3,"Data Scientist"
R000304,1,J000019,5,"Product Manager"
R000304,2,J000023,5,"Product Manager"
R000304,3,J000028,5,"Product Manager"
R000305,1,J000005,3,"Software Engineer"
R000305,2,J000007,3,"Software Engineer"
R000305,3,J000068,3,"Software Engineer"
R000306,1,J000004,2,"ML Engineer"
R000306,2,J000010,2,"ML Engineer"
R000306,3,J000015,2,"ML Engineer"
R000307,1,J000007,5,"Software Engineer"
R000307,2,J000068,5,"Software Engineer"
R000307,3,J000091,5,"Software Engineer"
R000308,1,J000001,4,"Data Analyst"
R000308,2,J000006,4,"Data Analyst"
R000308,3,J000011,4,"Data Analyst"
R000309,1,J000015,3,"ML Engineer"
R000309,2,J000047,3,"ML Engineer"
R000309,3,J000048,3,"ML Engineer"
R000310,1,J000001,3,"Data Analyst"
R000310,2,J000006,3,"Data Analyst"
R000310,3,J000009,3,"Data Analyst"
R000311,1,J000002,4,"Data Scientist"
R000311,2,J000020,4,"Data Scientist"
R000311,3,J000032,4,"Data Scientist"
R000312,1,J000004,3,"ML Engineer"
R000312,2,J000015,3,"ML Engineer"
R000312,3,J000047,3,"ML Engineer"
R000313,1,J000019,4,"Product Manager"
R000313,2,J000023,4,"Product Manager"
R000313,3,J000028,4,"Product Manager"
R000314,1,J000007,5,"Software Engineer"
R000314,2,J000068,5,"Software Engineer"
R000314,3,J000091,5,"Software Engineer"
R000315,1,J000002,6,"Data Scientist"
R000315,2,J000020,6,"Data Scientist"
R000315,3,J000032,6,"Data Scientist"
R000316,1,J000002,1,"Data Scientist"
R000316,2,J000020,1,"Data Scientist"
R000316,3,J000022,1,"Data Scientist"
R000317,1,J000019,2,"Product Manager"
R000317,2,J000023,2,"Product Manager"
R000317,3,J000027,2,"Product Manager"
R000318,1,J000015,4,"ML Engineer"
R000318,2,J000047,4,"ML Engineer"
R000318,3,J000048,4,"ML Engineer"
R000319,1,J000015,3,"ML Engineer"
R000319,2,J000047,3,"ML Engineer"
R000319,3,J000048,3,"ML Engineer"
R000320,1,J000019,4,"Product Manager"
R000320,2,J000023,4,"Product Manager"
R000320,3,J000028,4,"Product Manager"
R000321,1,J000002,5,"Data Scientist"
R000321,2,J000020,5,"Data Scientist"
R000321,3,J000032,5,"Data Scientist"
R000322,1,J000003,2,"Software Engineer"
R000322,2,J000007,2,"Software Engineer"
R000322,3,J000059,2,"Software Engineer"
R000323,1,J000002,5,"Data Scientist"
R000323,2,J000020,5,"Data Scientist"
R000323,3,J000032,5,"Data Scientist"
R000324,1,J000001,4,"Data Analyst"
R000324,2,J000006,4,"Data Analyst"
R000324,3,J000009,4,"Data Analyst"
R000325,1,J000001,3,"Data Analyst"
R000325,2,J000006,3,"Data Analyst"
R000325,3,J000011,3,"Data Analyst"
R000326,1,J000008,4,"Product Manager"
R000326,2,J000019,4,"Product Manager"
R000326,3,J000023,4,"Product Manager"
R000327,1,J000002,4,"Data Scientist"
R000327,2,J000020,4,"Data Scientist"
R000327,3,J000032,4,"Data Scientist"
R000328,1,J000002,3,"Data Scientist"
R000328,2,J000020,3,"Data Scientist"
R000328,3,J000032,3,"Data Scientist"
R000329,1,J000003,4,"Software Engineer"
R000329,2,J000007,4,"Software Engineer"
R000329,3,J000068,4,"Software Engineer"
R000330,1,J000015,6,"ML Engineer"
R000330,2,J000048,6,"ML Engineer"
R000330,3,J000064,6,"ML Engineer"
R000331,1,J000008,2,"Product Manager"
R000331,2,J000019,2,"Product Manager"
R000331,3,J000023,2,"Product Manager"
R000332,1,J000001,5,"Data Analyst"
R000332,2,J000006,5,"Data Analyst"
R000332,3,J000011,5,"Data Analyst"
R000333,1,J000005,4,"Software Engineer"
R000333,2,J000007,4,"Software Engineer"
R000333,3,J000068,4,"Software Engineer"
R000334,1,J000002,2,"Data Scientist"
R000334,2,J000020,2,"Data Scientist"
R000334,3,J000022,2,"Data Scientist"
R000335,1,J000001,4,"Data Analyst"
R000335,2,J000006,4,"Data Analyst"
R000335,3,J000009,4,"Data Analyst"
R000336,1,J000008,2,"Product Manager"
R000336,2,J000019,2,"Product Manager"
R000336,3,J000023,2,"Product Manager"
R000337,1,J000001,5,"Data Analyst"
R000337,2,J000006,5,"Data Analyst"
R000337,3,J000009,5,"Data Analyst"
R000338,1,J000015,6,"ML Engineer"
R000338,2,J000047,6,"ML Engineer"
R000338,3,J000048,6,"ML Engineer"
R000339,1,J000002,6,"Data Scientist"
R000339,2,J000020,6,"Data Scientist"
R000339,3,J000032,6,"Data Scientist"
R000340,1,J000002,5,"Data Scientist"
R000340,2,J000020,5,"Data Scientist"
R000340,3,J000032,5,"Data Scientist"
R000341,1,J000002,5,"Data Scientist"
R000341,2,J000020,5,"Data Scientist"
R000341,3,J000032,5,"Data Scientist"
R000342,1,J000005,2,"Software Engineer"
R000342,2,J000007,2,"Software Engineer"
R000342,3,J000034,2,"Software Engineer"
R000343,1,J000015,6,"ML Engineer"
R000343,2,J000048,6,"ML Engineer"
R000343,3,J000060,6,"ML Engineer"
R000344,1,J000015,6,"ML Engineer"
R000344,2,J000048,6,"ML Engineer"
R000344,3,J000073,6,"ML Engineer"
R000345,1,J000002,1,"Data Scientist"
R000345,2,J000004,1,"ML Engineer"
R000345,3,J000010,1,"ML Engineer"
R000346,1,J000002,5,"Data Scientist"
R000346,2,J000020,5,"Data Scientist"
R000346,3,J000032,5,"Data Scientist"
R000347,1,J000010,2,"ML Engineer"
R000347,2,J000015,2,"ML Engineer"
R000347,3,J000047,2,"ML Engineer"
R000348,1,J000008,3,"Product Manager"
R000348,2,J000019,3,"Product Manager"
R000348,3,J000023,3,"Product Manager"
R000349,1,J000001,4,"Data Analyst"
R000349,2,J000006,4,"Data Analyst"
R000349,3,J000009,4,"Data Analyst"
R000350,1,J000002,4,"Data Scientist"
R000350,2,J000020,4,"Data Scientist"
R000350,3,J000032,4,"Data Scientist"
R000351,1,J000001,2,"Data Analyst"
R000351,2,J000006,2,"Data Analyst"
R000351,3,J000009,2,"Data Analyst"
R000352,1,J000015,4,"ML Engineer"
R000352,2,J000048,4,"ML Engineer"
R000352,3,J000060,4,"ML Engineer"
R000353,1,J000001,5,"Data Analyst"
R000353,2,J000006,5,"Data Analyst"
R000353,3,J000011,5,"Data Analyst"
R000354,1,J000007,5,"Software Engineer"
R000354,2,J000068,5,"Software Engineer"
R000354,3,J000091,5,"Software Engineer"
R000355,1,J000002,4,"Data Scientist"
R000355,2,J000020,4,"Data Scientist"
R000355,3,J000032,4,"Data Scientist"
R000356,1,J000005,1,"Software Engineer"
R000356,2,J000007,1,"Software Engineer"
R000356,3,J000034,1,"Software Engineer"
R000357,1,J000007,6,"Software Engineer"
R000357,2,J000068,6,"Software Engineer"
R000357,3,J000091,6,"Software Engineer"
R000358,1,J000007,4,"Software Engineer"
R000358,2,J000068,4,"Software Engineer"
R000358,3,J000091,4,"Software Engineer"
R000359,1,J000001,4,"Data Analyst"
R000359,2,J000006,4,"Data Analyst"
R000359,3,J000011,4,"Data Analyst"
R000360,1,J000001,4,"Data Analyst"
R000360,2,J000006,4,"Data Analyst"
R000360,3,J000009,4,"Data Analyst"
R000361,1,J000007,3,"Software Engineer"
R000361,2,J000045,3,"Software Engineer"
R000361,3,J000068,3,"Software Engineer"
R000362,1,J000004,2,"ML Engineer"
R000362,2,J000014,2,"ML Engineer"
R000362,3,J000015,2,"ML Engineer"
R000363,1,J000001,5,"Data Analyst"
R000363,2,J000006,5,"Data Analyst"
R000363,3,J000011,5,"Data Analyst"
R000364,1,J000008,2,"Product Manager"
R000364,2,J000013,2,"Product Manager"
R000364,3,J000019,2,"Product Manager"
R000365,1,J000001,5,"Data Analyst"
R000365,2,J000006,5,"Data Analyst"
R000365,3,J000009,5,"Data Analyst"
R000366,1,J000002,5,"Data Scientist"
R000366,2,J000020,5,"Data Scientist"
R000366,3,J000032,5,"Data Scientist"
R000367,1,J000001,4,"Data Analyst"
R000367,2,J000006,4,"Data Analyst"
R000367,3,J000011,4,"Data Analyst"
R000368,1,J000001,2,"Data Analyst"
R000368,2,J000006,2,"Data Analyst"
R000368,3,J000009,2,"Data Analyst"
R000369,1,J000019,5,"Product Manager"
R000369,2,J000023,5,"Product Manager"
R000369,3,J000028,5,"Product Manager"
R000370,1,J000005,4,"Software Engineer"
R000370,2,J000007,4,"Software Engineer"
R000370,3,J000034,4,"Software Engineer"
R000371,1,J000008,3,"Product Manager"
R000371,2,J000019,3,"Product Manager"
R000371,3,J000023,3,"Product Manager"
R000372,1,J000001,6,"Data Analyst"
R000372,2,J000006,6,"Data Analyst"
R000372,3,J000011,6,"Data Analyst"
R000373,1,J000015,3,"ML Engineer"
R000373,2,J000048,3,"ML Engineer"
R000373,3,J000064,3,"ML Engineer"
R000374,1,J000002,5,"Data Scientist"
R000374,2,J000020,5,"Data Scientist"
R000374,3,J000032,5,"Data Scientist"
R000375,1,J000001,3,"Data Analyst"
R000375,2,J000006,3,"Data Analyst"
R000375,3,J000011,3,"Data Analyst"
R000376,1,J000001,5,"Data Analyst"
R000376,2,J000006,5,"Data Analyst"
R000376,3,J000011,5,"Data Analyst"
R000377,1,J000005,4,"Software Engineer"
R000377,2,J000007,4,"Software Engineer"
R000377,3,J000068,4,"Software Engineer"
R000378,1,J000003,4,"Software Engineer"
R000378,2,J000007,4,"Software Engineer"
R000378,3,J000068,4,"Software Engineer"
R000379,1,J000002,4,"Data Scientist"
R000379,2,J000020,4,"Data Scientist"
R000379,3,J000032,4,"Data Scientist"
R000380,1,J000010,4,"ML Engineer"
R000380,2,J000015,4,"ML Engineer"
R000380,3,J000048,4,"ML Engineer"
R000381,1,J000007,4,"Software Engineer"
R000381,2,J000059,4,"Software Engineer"
R000381,3,J000068,4,"Software Engineer"
R000382,1,J000001,2,"Data Analyst"
R000382,2,J000006,2,"Data Analyst"
R000382,3,J000009,2,"Data Analyst"
R000383,1,J000002,6,"Data Scientist"
R000383,2,J000020,6,"Data Scientist"
R000383,3,J000032,6,"Data Scientist"
R000384,1,J000010,2,"ML Engineer"
R000384,2,J000015,2,"ML Engineer"
R000384,3,J000047,2,"ML Engineer"
R000385,1,J000015,5,"ML Engineer"
R000385,2,J000048,5,"ML Engineer"
R000385,3,J000064,5,"ML Engineer"
R000386,1,J000019,3,"Product Manager"
R000386,2,J000023,3,"Product Manager"
R000386,3,J000028,3,"Product Manager"
R000387,1,J000002,5,"Data Scientist"
R000387,2,J000020,5,"Data Scientist"
R000387,3,J000032,5,"Data Scientist"
R000388,1,J000002,5,"Data Scientist"
R000388,2,J000020,5,"Data Scientist"
R000388,3,J000032,5,"Data Scientist"
R000389,1,J000002,2,"Data Scientist"
R000389,2,J000016,2,"Data Scientist"
R000389,3,J000020,2,"Data Scientist"
R000390,1,J000019,4,"Product Manager"
R000390,2,J000023,4,"Product Manager"
R000390,3,J000027,4,"Product Manager"
R000391,1,J000002,3,"Data Scientist"
R000391,2,J000016,3,"Data Scientist"
R000391,3,J000020,3,"Data Scientist"
R000392,1,J000002,2,"Data Scientist"
R000392,2,J000020,2,"Data Scientist"
R000392,3,J000022,2,"Data Scientist"
R000393,1,J000001,3,"Data Analyst"
R000393,2,J000006,3,"Data Analyst"
R000393,3,J000009,3,"Data Analyst"
R000394,1,J000004,5,"ML Engineer"
R000394,2,J000015,5,"ML Engineer"
R000394,3,J000048,5,"ML Engineer"
R000395,1,J000005,3,"Software Engineer"
R000395,2,J000007,3,"Software Engineer"
R000395,3,J000068,3,"Software Engineer"
R000396,1,J000019,4,"Product Manager"
R000396,2,J000023,4,"Product Manager"
R000396,3,J000028,4,"Product Manager"
R000397,1,J000001,2,"Data Analyst"
R000397,2,J000006,2,"Data Analyst"
R000397,3,J000009,2,"Data Analyst"
R000398,1,J000002,5,"Data Scientist"
R000398,2,J000020,5,"Data Scientist"
R000398,3,J000032,5,"Data Scientist"
R000399,1,J000002,4,"Data Scientist"
R000399,2,J000020,4,"Data Scientist"
R000399,3,J000032,4,"Data Scientist"
R000400,1,J000007,4,"Software Engineer"
R000400,2,J000068,4,"Software Engineer"
R000400,3,J000091,4,"Software Engineer"
R000401,1,J000001,4,"Data Analyst"
R000401,2,J000006,4,"Data Analyst"
R000401,3,J000009,4,"Data Analyst"
R000402,1,J000001,4,"Data Analyst"
R000402,2,J000006,4,"Data Analyst"
R000402,3,J000009,4,"Data Analyst"
R000403,1,J000015,6,"ML Engineer"
R000403,2,J000048,6,"ML Engineer"
R000403,3,J000060,6,"ML Engineer"
R000404,1,J000015,5,"ML Engineer"
R000404,2,J000048,5,"ML Engineer"
R000404,3,J000064,5,"ML Engineer"
R000405,1,J000007,6,"Software Engineer"
R000405,2,J000068,6,"Software Engineer"
R000405,3,J000091,6,"Software Engineer"
R000406,1,J000015,4,"ML Engineer"
R000406,2,J000048,4,"ML Engineer"
R000406,3,J000060,4,"ML Engineer"
R000407,1,J000015,4,"ML Engineer"
R000407,2,J000047,4,"ML Engineer"
R000407,3,J000048,4,"ML Engineer"
R000408,1,J000008,2,"Product Manager"
R000408,2,J000013,2,"Product Manager"
R000408,3,J000019,2,"Product Manager"
R000409,1,J000001,5,"Data Analyst"
R000409,2,J000006,5,"Data Analyst"
R000409,3,J000011,5,"Data Analyst"
